"1259","1138  ","ｸﾛｽﾌﾟﾗｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11279","unicage","20180227","1","20180227","unicage","20180227"
"1260","1139  ","ｹｲｻﾞﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11280","unicage","20180227","1","20180227","unicage","20180227"
"1261","1140  ","ｹｰﾛｽ(ｲｹｶﾞﾐ ｸﾞﾙｰﾌﾟ)","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11281","unicage","20180227","1","20180227","unicage","20180227"
"1262","1141  ","ｹﾃｨ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11282","unicage","20180227","1","20180227","unicage","20180227"
"1263","1142  ","ｺｳﾍﾞﾚｻﾞｰｸﾛｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11283","unicage","20180227","1","20180227","unicage","20180227"
"1264","1143  ","ｺｰｼﾞｨｺｰﾎﾟﾚｰｼｮﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11284","unicage","20180227","1","20180227","unicage","20180227"
"1265","1144  ","コーチジャパン株式会社","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","d","11285","unicage","20180227","1","20180227","unicage","20180227"
"1266","1145  ","ｺｺﾅｯﾂﾜｰﾙﾄﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11286","unicage","20180227","1","20180227","unicage","20180227"
"1267","1146  ","ｺｯｸｽ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11287","unicage","20180227","1","20180227","unicage","20180227"
"1268","1147  ","ｺﾑﾃﾞｷﾞｬﾙｿﾝ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11288","unicage","20180227","1","20180227","unicage","20180227"
"1269","1148  ","ｺﾙﾄﾞﾊﾞ","2010/08/03 20:18:29","system  ","2010/08/03 20:18:29","system  ","a","11289","unicage","20180227","1","20180227","unicage","20180227"
